tweets,date,city,user_location,id,link,texto_limpio,links,hashtags,mentions,emojis
La semana pasada funaron a una chica por decir que queria ir a comer a mc donalds en medio del paro….. Hoy todxs quieren ir a Mc donalds jajajajajaja,2021-05-26 20:56:36,Bogotá,bogota ,1397657947912671235,https://twitter.com/i/web/stuatus/1397657947912671235,La semana pasada funaron a una chica por decir que queria ir a comer a mc donalds en medio del paro….. Hoy todxs quieren ir a Mc donalds jajajajajaja,[],[],[],[]
@LeonFredyM La primera línea presente en el paro https://t.co/BRjqvzzfIW,2021-05-26 20:56:16,Bogotá,Bogotá ,1397657862441160708,https://twitter.com/i/web/stuatus/1397657862441160708, La primera línea presente en el paro ,['https://t.co/BRjqvzzfIW'],[],['@LeonFredyM'],[]
"@RevistaSemana Habla el mismo que algún día dijo ""ese tal paro no existe""",2021-05-26 20:55:46,Bogotá,BOGOTA,1397657738151346181,https://twitter.com/i/web/stuatus/1397657738151346181," Habla el mismo que algún día dijo ""ese tal paro no existe""",[],[],['@RevistaSemana'],[]
Paro Nacional: Claudia López asegura que hay más policías heridos que civiles en las protestas https://t.co/1BJieij7m5,2021-05-26 20:52:56,Bogotá,"Bogotá, Colombia",1397657023412637699,https://twitter.com/i/web/stuatus/1397657023412637699,Paro Nacional: Claudia López asegura que hay más policías heridos que civiles en las protestas ,['https://t.co/1BJieij7m5'],[],[],[]
"La @personeriabta crea correo electrónico para quejas de los presuntos abusos que se puedan presentar en las protestas en el marco del paro nacional, el personero Julian Pinilla asegura que hay ya 94 quejas https://t.co/3P43u3KMTN",2021-05-26 20:52:43,Bogotá,Bogotá,1397656969645858819,https://twitter.com/i/web/stuatus/1397656969645858819,"La  crea correo electrónico para quejas de los presuntos abusos que se puedan presentar en las protestas en el marco del paro nacional, el personero Julian Pinilla asegura que hay ya 94 quejas ",['https://t.co/3P43u3KMTN'],[],['@personeriabta'],[]
"@RoseLhinne @vantecia Mi pregunta es la siguiente: si son concientes de ello porque no invertir más en empaques yo no creo que eso este detenido por el paro, no nada de eso siento que simplemente no lo hicieron que opinas tú?",2021-05-26 20:50:50,Bogotá,Bogota,1397656494905204736,https://twitter.com/i/web/stuatus/1397656494905204736,"  Mi pregunta es la siguiente: si son concientes de ello porque no invertir más en empaques yo no creo que eso este detenido por el paro, no nada de eso siento que simplemente no lo hicieron que opinas tú?",[],[],"['@RoseLhinne', '@vantecia']",[]
"@diegonoticia @VBarCaracol Acorde a la dramática situación del pais, espero que los jugadores sigan en paro y vuelvan tras esos 2 partidos con 9 goles en contra, 0 a favor. No mas circo!",2021-05-26 20:49:57,Bogotá,"Cundinamarca, Colombia",1397656274519613444,https://twitter.com/i/web/stuatus/1397656274519613444,"  Acorde a la dramática situación del pais, espero que los jugadores sigan en paro y vuelvan tras esos 2 partidos con 9 goles en contra, 0 a favor. No mas circo!",[],[],"['@diegonoticia', '@VBarCaracol']",[]
"El paro no se hace en Usme, el paro se hace al frente de las casas de los Senadores, por ahí cerca donde vivía pacheco 😅",2021-05-26 20:49:00,Bogotá,"Bogotá, Colombia",1397656032839675913,https://twitter.com/i/web/stuatus/1397656032839675913,"El paro no se hace en Usme, el paro se hace al frente de las casas de los Senadores, por ahí cerca donde vivía pacheco 😅",[],[],[],['😅']
"Se le celebra porque dentro de la rapidez -antes de que la cortara el medio-, la presión de la periodista y del ambiente, ella logró decir algo desde toda su experiencia: aunque haya paro hay formas de moverse, no todo es un caos.",2021-05-26 20:47:57,Bogotá,"Bogotá, Colombia",1397655770192297989,https://twitter.com/i/web/stuatus/1397655770192297989,"Se le celebra porque dentro de la rapidez -antes de que la cortara el medio-, la presión de la periodista y del ambiente, ella logró decir algo desde toda su experiencia: aunque haya paro hay formas de moverse, no todo es un caos.",[],[],[],[]
"@IvanCepedaCast Diálogo entre marido maltratador y su 
esposa:
Esposa: Pero por qué me pegas?
Marido Feminicida: Es por tu bien, tú te lo buscaste.

En Paro, el diálogo sería:
Pueblo:Por qué acabas con buses, comercio, empresas, ambulancias,medicinas, oxígeno, empleos
Comité paro: Es por su bien",2021-05-26 20:47:35,Bogotá,Bogota - Colombia,1397655678391627780,https://twitter.com/i/web/stuatus/1397655678391627780," Diálogo entre marido maltratador y su 
esposa:
Esposa: Pero por qué me pegas?
Marido Feminicida: Es por tu bien, tú te lo buscaste.

En Paro, el diálogo sería:
Pueblo:Por qué acabas con buses, comercio, empresas, ambulancias,medicinas, oxígeno, empleos
Comité paro: Es por su bien",[],[],['@IvanCepedaCast'],[]
Viernes primer mes de PARO NACIONAL PARA AVANZAR! https://t.co/GPkF6Jelw5,2021-05-26 20:44:29,Bogotá,Bogotá,1397654898616029193,https://twitter.com/i/web/stuatus/1397654898616029193,Viernes primer mes de PARO NACIONAL PARA AVANZAR! ,['https://t.co/GPkF6Jelw5'],[],[],[]
"@IvanCepedaCast Ud sabe q ese no es debate,mejor pregunte entonces pq apoye por 28 dias bloqueos , extorsiones, agresiones de cuidadanos en paro a cuidadanos q no estan en Paro? Es complice pq sabia quienes eran?este discurso da reditos politicos, sea serio Senador!!!! y digamos quienes son",2021-05-26 20:43:21,Bogotá,Bogota,1397654614216949761,https://twitter.com/i/web/stuatus/1397654614216949761," Ud sabe q ese no es debate,mejor pregunte entonces pq apoye por 28 dias bloqueos , extorsiones, agresiones de cuidadanos en paro a cuidadanos q no estan en Paro? Es complice pq sabia quienes eran?este discurso da reditos politicos, sea serio Senador!!!! y digamos quienes son",[],[],['@IvanCepedaCast'],[]
"@NoticiasRCN Al comienzo apoyaba el paro. Pero con el pasar de los días me di cuenta que no están proponiendo soluciones reales para mejorar Colombia.  Lo único que dicen es que acaben el esmad y la policía.  Y de paso gritan Uribe paraco asesino,  esa es la propuesta que he visto",2021-05-26 20:43:06,Bogotá,Bogota,1397654548081225732,https://twitter.com/i/web/stuatus/1397654548081225732," Al comienzo apoyaba el paro. Pero con el pasar de los días me di cuenta que no están proponiendo soluciones reales para mejorar Colombia.  Lo único que dicen es que acaben el esmad y la policía.  Y de paso gritan Uribe paraco asesino,  esa es la propuesta que he visto",[],[],['@NoticiasRCN'],[]
Paro nacional en Mosquera en este momento  #Mosquera #mosquera #funza #funza #ResistenciaColombia #Resistencia #ParoNacional26M https://t.co/OF8oZTML3B,2021-05-26 20:42:42,Bogotá,"Funza, Colombia",1397654447774371840,https://twitter.com/i/web/stuatus/1397654447774371840,Paro nacional en Mosquera en este momento         ,['https://t.co/OF8oZTML3B'],"['#Mosquera', '#mosquera', '#funza', '#funza', '#ResistenciaColombia', '#Resistencia', '#ParoNacional26M']",[],[]
"Yo quiero ser primera línea contra la incertidumbre, pero no sé defender el paro sin llorar.",2021-05-26 20:40:01,Bogotá,"Bogotá, Colombia",1397653773691068421,https://twitter.com/i/web/stuatus/1397653773691068421,"Yo quiero ser primera línea contra la incertidumbre, pero no sé defender el paro sin llorar.",[],[],[],[]
"Lo molesto de la situación de las empresas que cerraron en estos días es que otros salgan a decir que fue culpa del paro, NO, NO fue el paro!, la economía colombiana no venía bien, no se le puede atribuir miserablemente (para callar a la gente) la culpa de un fenómeno sistémico.",2021-05-26 20:37:54,Bogotá,Bogota,1397653242155315203,https://twitter.com/i/web/stuatus/1397653242155315203,"Lo molesto de la situación de las empresas que cerraron en estos días es que otros salgan a decir que fue culpa del paro, NO, NO fue el paro!, la economía colombiana no venía bien, no se le puede atribuir miserablemente (para callar a la gente) la culpa de un fenómeno sistémico.",[],[],[],[]
@NoticiasCaracol Que alegría ver cómo la realidad de facto hace quedar en ridículo el dramatismo de los titulares de medios de comunicación cortesanos que buscan deslegitimar el paro. https://t.co/GbOVvVjNUP,2021-05-26 20:37:41,Bogotá,Bogotá- Colombia,1397653186215825414,https://twitter.com/i/web/stuatus/1397653186215825414, Que alegría ver cómo la realidad de facto hace quedar en ridículo el dramatismo de los titulares de medios de comunicación cortesanos que buscan deslegitimar el paro. ,['https://t.co/GbOVvVjNUP'],[],['@NoticiasCaracol'],[]
"@fertome2 Pero si solo salieron 50 pelagatos jajajaja 

Las verdaderas marchas masivas sólo las da EL PARO NACIONAL ✊🏼🔥",2021-05-26 20:35:30,Bogotá,Bogotá,1397652637806383112,https://twitter.com/i/web/stuatus/1397652637806383112," Pero si solo salieron 50 pelagatos jajajaja 

Las verdaderas marchas masivas sólo las da EL PARO NACIONAL ✊🏼🔥",[],[],['@fertome2'],"['✊🏼', '🔥']"
"Durante tres días una delegación de empresarios colombianos, liderados por la Cámara de Comercio Colombo Americana, se reunirá con diferentes instancias de Washington para hacer un llamado sobre el impacto que está teniendo el paro nacional.
https://t.co/exwURLTDrC",2021-05-26 20:35:02,Bogotá,"Bogotá, Colombia",1397652520596553735,https://twitter.com/i/web/stuatus/1397652520596553735,"Durante tres días una delegación de empresarios colombianos, liderados por la Cámara de Comercio Colombo Americana, se reunirá con diferentes instancias de Washington para hacer un llamado sobre el impacto que está teniendo el paro nacional.
",['https://t.co/exwURLTDrC'],[],[],[]
Donde estarán todos esos Influenciadores que promovían el paro? El país quedó vuelto mierda y ahora no los veo ayudando a reconstruir País,2021-05-26 20:34:55,Bogotá,Bogotá,1397652490603147270,https://twitter.com/i/web/stuatus/1397652490603147270,Donde estarán todos esos Influenciadores que promovían el paro? El país quedó vuelto mierda y ahora no los veo ayudando a reconstruir País,[],[],[],[]
"La @personeriabta recibió, entre el 3 y 24 de mayo, 94 quejas por irregularidades en el marco de las protestas del paro nacional, 63 por agresión a servidores públicos civiles y policías, 15 por excesos de la fuerza pública, 5 por detención ilegal y 3 por desaparición.",2021-05-26 20:34:21,Bogotá,Bogotá,1397652345786359810,https://twitter.com/i/web/stuatus/1397652345786359810,"La  recibió, entre el 3 y 24 de mayo, 94 quejas por irregularidades en el marco de las protestas del paro nacional, 63 por agresión a servidores públicos civiles y policías, 15 por excesos de la fuerza pública, 5 por detención ilegal y 3 por desaparición.",[],[],['@personeriabta'],[]
@foreroca @oscbot @GNavasTalero @MauricioJaramil @Declaracion Claro que se puede. Solo hay que ver sitios como Villavicencio donde no se han reportado problemas graves desde que inició el paro. ¿La razón? El alcalde no puso ESMAD,2021-05-26 20:34:06,Bogotá,Bogotá,1397652286466371587,https://twitter.com/i/web/stuatus/1397652286466371587,     Claro que se puede. Solo hay que ver sitios como Villavicencio donde no se han reportado problemas graves desde que inició el paro. ¿La razón? El alcalde no puso ESMAD,[],[],"['@foreroca', '@oscbot', '@GNavasTalero', '@MauricioJaramil', '@Declaracion']",[]
En memoria por los jóvenes muertos en el paro. Para darle vida a la esperanza. https://t.co/Sb268kYbyp,2021-05-26 20:34:04,Bogotá,Bogotá,1397652275158474756,https://twitter.com/i/web/stuatus/1397652275158474756,En memoria por los jóvenes muertos en el paro. Para darle vida a la esperanza. ,['https://t.co/Sb268kYbyp'],[],[],[]
"Propongo paro papás 
No mandar los niños al colegio hasta que @fecode . desaparezca 

Realmente están más seguros en casa que con esos violadores https://t.co/ahoZpxEEG5",2021-05-26 20:33:39,Bogotá,Bogota,1397652172213571585,https://twitter.com/i/web/stuatus/1397652172213571585,"Propongo paro papás 
No mandar los niños al colegio hasta que  . desaparezca 

Realmente están más seguros en casa que con esos violadores ",['https://t.co/ahoZpxEEG5'],[],['@fecode'],[]
"@EduardHernnde20 @pncrpe @nelsonmauricio1 @MariaFdaCabal Cuales voceros del paro en miami? Los que tienen la voz son los que están en las calles y los jóvenes.

A que me viene meter cuento de voceros en miami? Si esta allá, claramente no nos representa y no lo hará.",2021-05-26 20:32:26,Bogotá,Bogota,1397651863709831169,https://twitter.com/i/web/stuatus/1397651863709831169,"    Cuales voceros del paro en miami? Los que tienen la voz son los que están en las calles y los jóvenes.

A que me viene meter cuento de voceros en miami? Si esta allá, claramente no nos representa y no lo hará.",[],[],"['@EduardHernnde20', '@pncrpe', '@nelsonmauricio1', '@MariaFdaCabal']",[]
"@bbva Señores BBVA me parece una falta de respeto que uno haciendo la fila para ingresar al banco y Salga una funcionaría de la oficina de Cajica y diga que no hay más servicio por el paro , el paro en la ciudad de Bogotá no en el municipio de Cajica ... RESPETO POR EL CLIENTE https://t.co/lcVFWetI6p",2021-05-26 20:32:16,Bogotá,Bogota,1397651822626627584,https://twitter.com/i/web/stuatus/1397651822626627584," Señores BBVA me parece una falta de respeto que uno haciendo la fila para ingresar al banco y Salga una funcionaría de la oficina de Cajica y diga que no hay más servicio por el paro , el paro en la ciudad de Bogotá no en el municipio de Cajica ... RESPETO POR EL CLIENTE ",['https://t.co/lcVFWetI6p'],[],['@bbva'],[]
@VozPopuli @BluRadioCo Y porque no hay nadie pidiendo que la negociación sea seria y avance? Ese debe ser el mejor camino para que termine el paro.,2021-05-26 20:30:53,Bogotá,Bogotà,1397651475547967491,https://twitter.com/i/web/stuatus/1397651475547967491,  Y porque no hay nadie pidiendo que la negociación sea seria y avance? Ese debe ser el mejor camino para que termine el paro.,[],[],"['@VozPopuli', '@BluRadioCo']",[]
"Sindicatos de Estados Unidos respaldan el paro nacional en Colombia.

En una carta a la administración Biden, piden que se condene violencia contra manifestantes en el país ► https://t.co/IhcwYXBrLD https://t.co/1uqQ588GqR",2021-05-26 20:30:22,Bogotá,"Bogotá, Colombia",1397651343569993728,https://twitter.com/i/web/stuatus/1397651343569993728,"Sindicatos de Estados Unidos respaldan el paro nacional en Colombia.

En una carta a la administración Biden, piden que se condene violencia contra manifestantes en el país ►  ","['https://t.co/IhcwYXBrLD', 'https://t.co/1uqQ588GqR']",[],[],[]
"@gener_usuga Pueblo contra pueblo, desde el paro agrario Smad contra más débiles, campesinos honorables su trabajadores, nunca de ha visto una foto así del Esmad contra narcotraficantes",2021-05-26 20:28:23,Bogotá,Bogotá - Colombia,1397650848210116610,https://twitter.com/i/web/stuatus/1397650848210116610," Pueblo contra pueblo, desde el paro agrario Smad contra más débiles, campesinos honorables su trabajadores, nunca de ha visto una foto así del Esmad contra narcotraficantes",[],[],['@gener_usuga'],[]
"@FatPandora @Rivas_Santiago Se nota como la prensa tiene orden de no dejar hablar a la gente d AUV y del gobierno, solo entrevistan a gente que diga como la afecta el paro, de como se está quebrando, para infundir miedo y que la protesta se extinga por esa vía. Y la mesa de negociación?",2021-05-26 20:28:09,Bogotá,Bogotà,1397650787678015498,https://twitter.com/i/web/stuatus/1397650787678015498,"  Se nota como la prensa tiene orden de no dejar hablar a la gente d AUV y del gobierno, solo entrevistan a gente que diga como la afecta el paro, de como se está quebrando, para infundir miedo y que la protesta se extinga por esa vía. Y la mesa de negociación?",[],[],"['@FatPandora', '@Rivas_Santiago']",[]
"@danidelosrios_ Pues me importa un pepino, pero esto ya es obvio, solo uso esta red social para seguir las cuestiones del paro y el 90% de notificaciones son recomendaciones como esta... osea ... así o mas pesada la ""censura""???",2021-05-26 20:27:12,Bogotá,Bogota - Colombia,1397650550490025989,https://twitter.com/i/web/stuatus/1397650550490025989," Pues me importa un pepino, pero esto ya es obvio, solo uso esta red social para seguir las cuestiones del paro y el 90% de notificaciones son recomendaciones como esta... osea ... así o mas pesada la ""censura""???",[],[],['@danidelosrios_'],[]
